Station,Date,SummaryScore,Narrative,Lat,Long
URPF101,8/10/23,78,Good,39.15430069,-77.14274597
URPF101,6/2/22,82,Good,39.15430069,-77.14274597
URPF101,7/29/21,78,Good,39.15430069,-77.14274597
URPF101,8/27/20,78,Good,39.15430069,-77.14274597
URPF101,8/22/19,74,Good,39.15430069,-77.14274597
URPF101,8/29/18,64,Fair,39.15430069,-77.14274597
URPF101,7/20/17,68,Good,39.15430069,-77.14274597
URPF101,6/28/16,68,Good,39.15430069,-77.14274597
URPF101,6/3/15,64,Fair,39.15430069,-77.14274597
URPF101,10/3/95,86,Good,39.15430069,-77.14274597
URPF201,8/22/17,92,Excellent,39.15593338,-77.13542175
URPF201,6/18/12,86,Good,39.15593338,-77.13542175
URPF201,9/11/08,92,Excellent,39.15593338,-77.13542175
URPF201,6/5/02,92,Excellent,39.15593338,-77.13542175
URRC103,8/11/17,92,Excellent,39.16293335,-77.13505554
URRC103,10/3/95,52,Fair,39.16293335,-77.13505554
URRC103A,6/5/02,42,Poor,39.16149139,-77.13773346
URRC301,8/16/17,74,Good,39.1667366,-77.12746429
URRC301,10/10/95,92,Excellent,39.1667366,-77.12746429
URRC301A,8/16/17,68,Good,39.17020798,-77.13043976
URRC301A,7/12/12,92,Excellent,39.17020798,-77.13043976
URRC301A,8/5/08,78,Good,39.17020798,-77.13043976
URRC301A,7/31/02,74,Good,39.17020798,-77.13043976
URRC302,8/22/17,92,Excellent,39.15550232,-77.13149261
URRC302,10/10/95,82,Good,39.15550232,-77.13149261
URRC306A,10/12/95,78,Good,39.13900375,-77.1266861
URRC306B,8/3/17,82,Good,39.13568497,-77.12918091
URRC306B,6/28/12,92,Excellent,39.13568497,-77.12918091
URRC306B,8/5/08,86,Good,39.13568497,-77.12918091
URRC306B,8/7/03,78,Good,39.13568497,-77.12918091
URRC306B,9/20/95,74,Good,39.13568497,-77.12918091
URRC306C,9/20/22,82,Good,39.133042,-77.131133
URRC402,7/17/08,64,Fair,39.11042786,-77.12864685
URRC402,8/28/03,60,Fair,39.11042786,-77.12864685
URRC402,6/6/97,60,Fair,39.11042786,-77.12864685
URRC403,8/17/17,96,Excellent,39.10312653,-77.1254425
URRC403,7/19/12,82,Good,39.10312653,-77.1254425
URRC403,7/23/08,74,Good,39.10312653,-77.1254425
URRC403,8/7/03,68,Good,39.10312653,-77.1254425
URRC403,10/11/95,74,Good,39.10312653,-77.1254425
URRC404,7/23/08,78,Good,39.10076141,-77.11896515
URRC404,9/5/03,78,Good,39.10076141,-77.11896515
URRC404,6/18/97,64,Fair,39.10076141,-77.11896515
URRF101,8/9/17,68,Good,39.17420197,-77.12716675
URRF101,8/14/08,82,Good,39.17420197,-77.12716675
URRF101,8/21/03,82,Good,39.17420197,-77.12716675
URRF101,10/13/95,82,Good,39.17420197,-77.12716675
URST201,8/8/17,64,Fair,39.10700607,-77.12836456
URST201,7/3/12,56,Fair,39.10700607,-77.12836456
URST201,6/11/08,42,Poor,39.10700607,-77.12836456
URST201,7/18/03,52,Fair,39.10700607,-77.12836456
URST201,6/12/97,38,Poor,39.10700607,-77.12836456
WBGB114,9/9/19,78,Good,39.06130981,-77.24118042
WBGB114,7/9/07,52,Fair,39.06130981,-77.24118042
WBGB114,7/28/05,52,Fair,39.06130981,-77.24118042
WBGB114,7/24/96,42,Poor,39.06130981,-77.24118042
WBGB114A,9/18/23,78,Good,39.059163,-77.242909
WBGB114A,9/15/22,82,Good,39.059163,-77.242909
WBGB114B,9/18/23,86,Good,39.057522,-77.246014
WBGB114B,9/14/22,78,Good,39.057522,-77.246014
WBGB114C,9/18/23,92,Excellent,39.054961,-77.250244
WBGB114C,9/12/22,82,Good,39.054961,-77.250244
WBKB201,8/15/19,78,Good,39.04457855,-77.21482086
WBKB201,6/27/14,82,Good,39.04457855,-77.21482086
WBKB201,7/16/07,64,Fair,39.04457855,-77.21482086
WBKB201,7/2/02,68,Good,39.04457855,-77.21482086
WBKB201,7/30/96,78,Good,39.04457855,-77.21482086
WBPB101,7/25/23,96,Excellent,39.04984665,-77.22397614
WBPB101,6/6/22,86,Good,39.04984665,-77.22397614
WBPB101,7/20/21,92,Excellent,39.04984665,-77.22397614
WBPB101,8/17/20,92,Excellent,39.04984665,-77.22397614
WBPB101,8/21/19,82,Good,39.04984665,-77.22397614
WBPB101,8/20/18,92,Excellent,39.04984665,-77.22397614
WBPB101,6/29/17,92,Excellent,39.04984665,-77.22397614
WBPB101,8/30/16,86,Good,39.04984665,-77.22397614
WBPB101,6/15/15,92,Excellent,39.04984665,-77.22397614
WBPB101,6/11/14,96,Excellent,39.04984665,-77.22397614
WBPB101,8/16/13,82,Good,39.04984665,-77.22397614
WBPB101,7/24/12,78,Good,39.04984665,-77.22397614
WBPB101,7/27/11,74,Good,39.04984665,-77.22397614
WBPB101,7/15/10,82,Good,39.04984665,-77.22397614
WBPB101,7/15/09,86,Good,39.04984665,-77.22397614
WBPB101,8/18/08,82,Good,39.04984665,-77.22397614
WBPB101,7/16/07,74,Good,39.04984665,-77.22397614
WBPB101,7/3/07,74,Good,39.04984665,-77.22397614
WBPB101,6/16/06,92,Excellent,39.04984665,-77.22397614
WBPB101,7/6/05,82,Good,39.04984665,-77.22397614
WBPB101,6/30/04,92,Excellent,39.04984665,-77.22397614
WBPB101,10/1/03,92,Excellent,39.04984665,-77.22397614
WBPB101,8/6/02,56,Fair,39.04984665,-77.22397614
WBPB101,6/27/01,86,Good,39.04984665,-77.22397614
WBPB101,6/26/00,92,Excellent,39.04984665,-77.22397614
WBPB101,6/25/99,86,Good,39.04984665,-77.22397614
WBPB101,6/25/98,96,Excellent,39.04984665,-77.22397614
WBPB101,6/23/97,92,Excellent,39.04984665,-77.22397614
WBPB101,10/1/96,96,Excellent,39.04984665,-77.22397614
WBPB101,9/14/95,96,Excellent,39.04984665,-77.22397614
WBPB201,7/25/23,68,Good,39.08717728,-77.20802307
WBPB201,6/21/22,74,Good,39.08717728,-77.20802307
WBPB201,7/13/21,74,Good,39.08717728,-77.20802307
WBPB201,7/30/20,74,Good,39.08717728,-77.20802307
WBPB201,8/21/19,78,Good,39.08717728,-77.20802307
WBPB201,8/2/18,68,Good,39.08717728,-77.20802307
WBPB201,6/21/17,64,Fair,39.08717728,-77.20802307
WBPB201,7/1/16,60,Fair,39.08717728,-77.20802307
WBPB201,6/25/15,74,Good,39.08717728,-77.20802307
WBPB201,6/18/14,64,Fair,39.08717728,-77.20802307
WBPB201,7/24/13,52,Fair,39.08717728,-77.20802307
WBPB201,6/20/12,56,Fair,39.08717728,-77.20802307
WBPB201,7/25/11,60,Fair,39.08717728,-77.20802307
WBPB201,7/13/10,68,Good,39.08717728,-77.20802307
WBPB201,6/29/09,74,Good,39.08717728,-77.20802307
WBPB201,8/26/08,56,Fair,39.08717728,-77.20802307
WBPB201,6/12/07,28,Poor,39.08717728,-77.20802307
WBPB201,6/7/06,46,Fair,39.08717728,-77.20802307
WBPB201,6/30/05,60,Fair,39.08717728,-77.20802307
WBPB201,7/7/04,46,Fair,39.08717728,-77.20802307
WBPB201,9/30/03,46,Fair,39.08717728,-77.20802307
WBPB201,8/7/02,46,Fair,39.08717728,-77.20802307
WBPB201,6/20/01,46,Fair,39.08717728,-77.20802307
WBPB201,6/14/00,68,Good,39.08717728,-77.20802307
WBPB201,6/16/99,60,Fair,39.08717728,-77.20802307
WBPB201,7/15/98,64,Fair,39.08717728,-77.20802307
WBPB201,6/23/97,82,Good,39.08717728,-77.20802307
WBPB201,9/13/95,64,Fair,39.08717728,-77.20802307
WBPB202,7/6/09,74,Good,39.08563232,-77.20939636
WBPB202,8/26/08,60,Fair,39.08563232,-77.20939636
WBPB202,7/5/07,38,Poor,39.08563232,-77.20939636
WBPB202,6/7/06,42,Poor,39.08563232,-77.20939636
WBPB202,7/1/05,46,Fair,39.08563232,-77.20939636
WBPB202,9/30/03,46,Fair,39.08563232,-77.20939636
WBPB202,8/7/02,42,Poor,39.08563232,-77.20939636
WBPB202,6/20/01,52,Fair,39.08563232,-77.20939636
WBPB202,6/15/00,38,Poor,39.08563232,-77.20939636
WBPB202,6/16/99,34,Poor,39.08563232,-77.20939636
WBPB202,6/18/98,52,Fair,39.08563232,-77.20939636
WBPB202,6/23/97,56,Fair,39.08563232,-77.20939636
WBPB202,9/13/95,42,Poor,39.08563232,-77.20939636
WBPB203A,7/14/09,74,Good,39.08226395,-77.21143341
WBPB203A,9/10/08,74,Good,39.08226395,-77.21143341
WBPB203A,8/24/07,56,Fair,39.08226395,-77.21143341
wbpb203A,6/15/06,68,Good,39.08226395,-77.21143341
WBPB203A,6/28/05,60,Fair,39.08226395,-77.21143341
WBPB203A,6/30/04,60,Fair,39.08226395,-77.21143341
WBPB203A,10/1/03,46,Fair,39.08226395,-77.21143341
WBPB203A,8/8/02,46,Fair,39.08226395,-77.21143341
WBPB203A,6/21/01,56,Fair,39.08226395,-77.21143341
WBPB203A,6/15/00,52,Fair,39.08226395,-77.21143341
WBPB203A,6/18/99,42,Poor,39.08226395,-77.21143341
WBPB203A,7/7/98,52,Fair,39.08226395,-77.21143341
WBPB203A,6/24/97,68,Good,39.08226395,-77.21143341
WBPB203A,9/14/95,38,Poor,39.08226395,-77.21143341
WBPB203B,6/21/01,68,Good,39.07164764,-77.21331787
WBPB203B,6/20/00,78,Good,39.07164764,-77.21331787
WBPB203B,6/18/99,74,Good,39.07164764,-77.21331787
WBPB203B,7/14/98,96,Excellent,39.07164764,-77.21331787
WBPB203B,6/24/97,86,Good,39.07164764,-77.21331787
WBPB204A,8/22/23,82,Good,39.06184769,-77.20858765
WBPB204A,6/22/22,92,Excellent,39.06184769,-77.20858765
WBPB204A,7/14/21,92,Excellent,39.06184769,-77.20858765
WBPB204A,6/18/20,92,Excellent,39.06184769,-77.20858765
WBPB204A,9/18/19,86,Good,39.06184769,-77.20858765
WBPB204A,8/30/18,82,Good,39.06184769,-77.20858765
WBPB204A,6/12/17,82,Good,39.06184769,-77.20858765
WBPB204A,7/6/16,92,Excellent,39.06184769,-77.20858765
WBPB204A,6/25/15,92,Excellent,39.06184769,-77.20858765
WBPB204A,7/24/13,86,Good,39.06184769,-77.20858765
WBPB204A,6/25/12,86,Good,39.06184769,-77.20858765
WBPB204A,6/29/10,92,Excellent,39.06184769,-77.20858765
WBPB204A,7/15/09,82,Good,39.06184769,-77.20858765
WBPB204A,9/10/08,82,Good,39.06184769,-77.20858765
WBPB204A,6/12/07,82,Good,39.06184769,-77.20858765
WBPB204A,8/29/06,96,Excellent,39.06184769,-77.20858765
WBPB204A,7/7/05,96,Excellent,39.06184769,-77.20858765
WBPB204A,6/29/04,96,Excellent,39.06184769,-77.20858765
WBPB204A,9/30/03,82,Good,39.06184769,-77.20858765
WBPB204A,8/15/01,78,Good,39.06184769,-77.20858765
WBPB204A,7/6/00,74,Good,39.06184769,-77.20858765
WBPB204A,8/10/98,82,Good,39.06184769,-77.20858765
WBPB204A,6/24/97,86,Good,39.06184769,-77.20858765
WBPB204A,9/12/95,92,Excellent,39.06184769,-77.20858765
WBPB204B,6/15/06,92,Excellent,39.05421829,-77.21644592
WBPB204B,7/11/05,86,Good,39.05421829,-77.21644592
WBPB204B,7/8/04,86,Good,39.05421829,-77.21644592
WBPB204B,10/1/03,78,Good,39.05421829,-77.21644592
WBPB204B,10/1/01,78,Good,39.05421829,-77.21644592
WBPB204B,6/20/00,82,Good,39.05421829,-77.21644592
WBPB204B,6/24/99,82,Good,39.05421829,-77.21644592
WBPB204B,6/30/98,92,Excellent,39.05421829,-77.21644592
WBPB204C,8/24/23,78,Good,NULL,NULL
WBPB205,6/17/09,82,Good,39.04582214,-77.22781372
WBPB205,8/18/08,86,Good,39.04582214,-77.22781372
WBPB205,7/16/07,78,Good,39.04582214,-77.22781372
WBPB205,7/3/07,82,Good,39.04582214,-77.22781372
WBPB205,6/16/06,96,Excellent,39.04582214,-77.22781372
WBPB205,7/12/05,96,Excellent,39.04582214,-77.22781372
WBPB205,7/19/04,86,Good,39.04582214,-77.22781372
WBPB205,10/1/03,86,Good,39.04582214,-77.22781372
WBPB205,8/6/02,86,Good,39.04582214,-77.22781372
WBPB205,6/28/01,78,Good,39.04582214,-77.22781372
WBPB205,7/6/00,86,Good,39.04582214,-77.22781372
WBPB205,6/25/99,86,Good,39.04582214,-77.22781372
WBPB205,7/13/98,100,Excellent,39.04582214,-77.22781372
WBPB205,6/23/97,96,Excellent,39.04582214,-77.22781372
WBPB205,9/12/95,92,Excellent,39.04582214,-77.22781372
WBSB203,7/11/02,64,Fair,39.04676056,-77.26144409
WBSB203,7/24/96,78,Good,39.04676056,-77.26144409
WBSB205,7/10/02,38,Poor,39.07089233,-77.2466507
WBSB205,7/29/96,52,Fair,39.07089233,-77.2466507
WBSB302,9/18/23,74,Good,39.06586,-77.25427
WBSB302,9/14/22,82,Good,39.06586,-77.25427
WBSB302A,9/20/23,78,Good,39.057522,-77.246014
WBSB302A,9/13/22,78,Good,39.057522,-77.246014
WBSB303,7/18/96,68,Good,39.05483246,-77.25171661
WBSB303A,9/19/23,78,Good,NULL,NULL
WBSB303A,9/13/22,78,Good,NULL,NULL
WBSB303B,9/19/23,78,Good,NULL,NULL
WBSB303B,9/12/22,78,Good,NULL,NULL
WBSB305,7/18/19,78,Good,39.04579926,-77.26006317
WBSB305,7/7/14,78,Good,39.04579926,-77.26006317
WBSB305,7/12/07,86,Good,39.04579926,-77.26006317
WBSB305,7/11/07,86,Good,39.04579926,-77.26006317
WBSB305,7/11/02,74,Good,39.04579926,-77.26006317
WBSB305,7/17/96,78,Good,39.04579926,-77.26006317
WBWB202,7/10/02,34,Poor,39.09211349,-77.17121887
WBWB202,7/10/96,74,Good,39.09211349,-77.17121887
WBWB204,9/9/19,86,Good,39.0767746,-77.18053436
WBWB204,6/25/14,78,Good,39.0767746,-77.18053436
WBWB204,7/16/07,74,Good,39.0767746,-77.18053436
WBWB204,7/12/02,68,Good,39.0767746,-77.18053436
WBWB204,9/10/96,60,Fair,39.0767746,-77.18053436
WBWB303,8/1/19,78,Good,39.06881714,-77.18747711
WBWB303,8/20/14,68,Good,39.06881714,-77.18747711
WBWB303,7/12/07,52,Fair,39.06881714,-77.18747711
WBWB303,7/12/02,56,Fair,39.06881714,-77.18747711
WBWB303,9/24/96,60,Fair,39.06881714,-77.18747711
WBWB306,9/12/02,56,Fair,39.05669022,-77.20016479
WBWB306,7/15/96,64,Fair,39.05669022,-77.20016479
WBWB307,7/23/02,82,Good,39.04757309,-77.21611786
WBWB307,7/21/96,78,Good,39.04757309,-77.21611786
WBWB308,7/23/02,64,Fair,39.0447731,-77.22704315
WBWB308,8/23/96,68,Good,39.0447731,-77.22704315
WBWB310,7/25/19,78,Good,39.03995895,-77.24084473
WBWB310,8/1/14,86,Good,39.03995895,-77.24084473
WBWB310,6/25/07,78,Good,39.03995895,-77.24084473
WBWB310,7/9/02,68,Good,39.03995895,-77.24084473
WBWB310,9/24/96,64,Fair,39.03995895,-77.24084473
WBWB310A,8/15/19,82,Good,39.043733,-77.257039
